0.000000000000000000e+00,2.850000000000000000e+02
1.000000000000000000e+00,2.850000000000000000e+02
2.000000000000000000e+00,2.850000000000000000e+02
3.000000000000000000e+00,2.850000000000000000e+02
4.000000000000000000e+00,2.850000000000000000e+02
5.000000000000000000e+00,2.850000000000000000e+02
6.000000000000000000e+00,2.850000000000000000e+02
7.000000000000000000e+00,2.850000000000000000e+02
8.000000000000000000e+00,2.850000000000000000e+02
9.000000000000000000e+00,2.850000000000000000e+02
1.000000000000000000e+01,2.850000000000000000e+02
1.100000000000000000e+01,2.850000000000000000e+02
1.200000000000000000e+01,3.031977768918474112e+02
1.300000000000000000e+01,8.035010968574215440e+02
1.400000000000000000e+01,3.889433363129492591e+03
1.500000000000000000e+01,8.206572085066556610e+03
1.600000000000000000e+01,7.978796296037879074e+03
1.700000000000000000e+01,1.190223584250049680e+04
1.800000000000000000e+01,1.881721378852331327e+04
1.900000000000000000e+01,2.040864352772373604e+04
2.000000000000000000e+01,8.927065825049614432e+03
2.100000000000000000e+01,4.965385016502861617e+03
2.200000000000000000e+01,3.139970806626194189e+03
2.300000000000000000e+01,4.619999566680906355e+03
2.400000000000000000e+01,3.712984236834931835e+03
2.500000000000000000e+01,1.103757741018269917e+04
2.600000000000000000e+01,8.295150858005396003e+03
2.700000000000000000e+01,1.506586834504840954e+04
2.800000000000000000e+01,1.801725390479232738e+04
2.900000000000000000e+01,1.929722796074521466e+04
3.000000000000000000e+01,1.839521280208137978e+04
3.100000000000000000e+01,1.196875441338979908e+04
3.200000000000000000e+01,9.365953297441064933e+03
3.300000000000000000e+01,8.067679901277482713e+03
3.400000000000000000e+01,7.443046292505394376e+03
3.500000000000000000e+01,4.534711566700299954e+03
3.600000000000000000e+01,1.587704287297206292e+03
3.700000000000000000e+01,-1.801190337092953996e+03
3.800000000000000000e+01,-4.154045348516337071e+03
3.900000000000000000e+01,-4.029314806352557753e+03
4.000000000000000000e+01,-2.943381179029903251e+03
4.100000000000000000e+01,-2.589193725444646589e+03
4.200000000000000000e+01,-3.691079113549805697e+03
4.300000000000000000e+01,-3.888180946399879758e+03
4.400000000000000000e+01,-2.360210638798518630e+03
4.500000000000000000e+01,-6.194284737377422516e+02
4.600000000000000000e+01,1.766454167203701502e+02
4.700000000000000000e+01,-1.916586753794761080e+02
4.800000000000000000e+01,-3.422581943586794750e+02
4.900000000000000000e+01,9.997245978936194888e+01
5.000000000000000000e+01,1.401498322992787962e+03
5.100000000000000000e+01,2.687268557419347985e+02
5.200000000000000000e+01,-7.029700138146862400e+02
5.300000000000000000e+01,-1.103356944519126046e+03
5.400000000000000000e+01,-7.820619762868000180e+01
5.500000000000000000e+01,8.147059616800248705e+02
5.600000000000000000e+01,1.012091582595056934e+03
5.700000000000000000e+01,1.012091582595056934e+03
5.800000000000000000e+01,1.638411693927788974e+03
5.900000000000000000e+01,1.672652484001209132e+03
6.000000000000000000e+01,6.266976933847316104e+03
6.100000000000000000e+01,2.739534034144041925e+03
6.200000000000000000e+01,2.839416071391411606e+03
6.300000000000000000e+01,2.090085170966415717e+03
6.400000000000000000e+01,3.884138068495325570e+03
6.500000000000000000e+01,3.451019020160546461e+03
6.600000000000000000e+01,2.315764507484247588e+03
6.700000000000000000e+01,2.351767749880261817e+03
6.800000000000000000e+01,7.924832782069392124e+03
6.900000000000000000e+01,1.286475291761291737e+04
7.000000000000000000e+01,1.644400110051824231e+04
7.100000000000000000e+01,1.851312193961479716e+04
7.200000000000000000e+01,1.760133301381333877e+04
7.300000000000000000e+01,1.293936585667006693e+04
7.400000000000000000e+01,9.282612874157677652e+03
7.500000000000000000e+01,8.335566877588018542e+03
7.600000000000000000e+01,9.197821109218684796e+03
7.700000000000000000e+01,1.012308056288835178e+04
7.800000000000000000e+01,8.410680042583724571e+03
7.900000000000000000e+01,4.559359274968230238e+03
8.000000000000000000e+01,2.028400750797940191e+02
8.100000000000000000e+01,1.999238011932389725e+02
8.200000000000000000e+01,-1.047723278636574150e+03
8.300000000000000000e+01,1.180322341212459605e+03
8.400000000000000000e+01,1.165444802318280836e+03
8.500000000000000000e+01,-3.250770677601794887e+02
8.600000000000000000e+01,1.658640978055626647e+01
8.700000000000000000e+01,-1.472526605113900473e+02
8.800000000000000000e+01,4.851938830111482730e+02
8.900000000000000000e+01,-2.555933439073478894e+03
9.000000000000000000e+01,-5.152845419522217526e+03
9.100000000000000000e+01,-4.846954858914705255e+03
9.200000000000000000e+01,-3.449095457398101644e+03
9.300000000000000000e+01,-1.353377524596950252e+03
9.400000000000000000e+01,-7.598483104078065935e+02
9.500000000000000000e+01,-8.123816876136602332e+02
9.600000000000000000e+01,-5.260246885903834482e+02
9.700000000000000000e+01,-3.057543983332618609e+01
9.800000000000000000e+01,1.756765204586802724e+02
9.900000000000000000e+01,2.850000000000000000e+02
1.000000000000000000e+02,2.850000000000000000e+02
1.010000000000000000e+02,2.850000000000000000e+02
1.020000000000000000e+02,2.850000000000000000e+02
1.030000000000000000e+02,2.850000000000000000e+02
1.040000000000000000e+02,2.850000000000000000e+02
1.050000000000000000e+02,2.850000000000000000e+02
1.060000000000000000e+02,2.850000000000000000e+02
1.070000000000000000e+02,2.850000000000000000e+02
1.080000000000000000e+02,2.850000000000000000e+02
1.090000000000000000e+02,2.850000000000000000e+02
1.100000000000000000e+02,2.850000000000000000e+02
1.110000000000000000e+02,2.850000000000000000e+02
1.120000000000000000e+02,2.850000000000000000e+02
1.130000000000000000e+02,2.850000000000000000e+02
1.140000000000000000e+02,2.850000000000000000e+02
1.150000000000000000e+02,2.850000000000000000e+02
1.160000000000000000e+02,2.850000000000000000e+02
1.170000000000000000e+02,2.850000000000000000e+02
1.180000000000000000e+02,2.850000000000000000e+02
1.190000000000000000e+02,2.850000000000000000e+02
1.200000000000000000e+02,2.850000000000000000e+02
1.210000000000000000e+02,2.850000000000000000e+02
1.220000000000000000e+02,2.850000000000000000e+02
1.230000000000000000e+02,2.850000000000000000e+02
1.240000000000000000e+02,2.850000000000000000e+02
1.250000000000000000e+02,2.850000000000000000e+02
1.260000000000000000e+02,2.850000000000000000e+02
1.270000000000000000e+02,2.850000000000000000e+02
1.280000000000000000e+02,2.850000000000000000e+02
1.290000000000000000e+02,2.850000000000000000e+02
1.300000000000000000e+02,2.850000000000000000e+02
1.310000000000000000e+02,2.850000000000000000e+02
1.320000000000000000e+02,2.850000000000000000e+02
1.330000000000000000e+02,2.850000000000000000e+02
1.340000000000000000e+02,2.850000000000000000e+02
1.350000000000000000e+02,2.850000000000000000e+02
1.360000000000000000e+02,2.850000000000000000e+02
1.370000000000000000e+02,2.850000000000000000e+02
1.380000000000000000e+02,3.031977768918474112e+02
1.390000000000000000e+02,9.270575147755441776e+02
1.400000000000000000e+02,4.859242201289643162e+03
1.410000000000000000e+02,1.177006331892970047e+04
1.420000000000000000e+02,1.398311115208299088e+04
1.430000000000000000e+02,9.251417364068951429e+03
1.440000000000000000e+02,4.824691688552262349e+03
1.450000000000000000e+02,4.696463425710167030e+03
1.460000000000000000e+02,9.267995245126061491e+03
1.470000000000000000e+02,1.283339119903894607e+04
1.480000000000000000e+02,1.263813215737625251e+04
1.490000000000000000e+02,9.490154730271236986e+03
1.500000000000000000e+02,5.278416057261852075e+03
1.510000000000000000e+02,3.683998493829842573e+02
1.520000000000000000e+02,-2.030153246403123376e+03
1.530000000000000000e+02,-4.232960123683465099e+03
1.540000000000000000e+02,-3.761099066424368630e+03
1.550000000000000000e+02,-2.009432496930071466e+03
1.560000000000000000e+02,-2.464483104078072984e+02
1.570000000000000000e+02,2.294417189883566607e+03
1.580000000000000000e+02,4.628204747700878215e+03
1.590000000000000000e+02,1.013011107830501351e+04
1.600000000000000000e+02,1.115393685321055818e+04
1.610000000000000000e+02,1.451517455940297259e+04
1.620000000000000000e+02,1.078694596232927688e+04
1.630000000000000000e+02,1.168398562521291387e+04
1.640000000000000000e+02,1.153095602416754264e+04
1.650000000000000000e+02,1.063651298923997274e+04
1.660000000000000000e+02,7.821418645734026541e+03
1.670000000000000000e+02,8.649147940045479118e+03
1.680000000000000000e+02,1.441043939523829067e+04
1.690000000000000000e+02,1.526392634016270858e+04
1.700000000000000000e+02,8.106698423502474725e+03
1.710000000000000000e+02,1.618900426790247593e+01
1.720000000000000000e+02,-2.819791569239823730e+03
1.730000000000000000e+02,-5.133380789899143565e+03
1.740000000000000000e+02,-4.212114626735547063e+03
1.750000000000000000e+02,-1.395008241745922078e+03
1.760000000000000000e+02,1.120929699756920400e+03
1.770000000000000000e+02,5.418991322813495572e+03
1.780000000000000000e+02,1.085521351852160660e+04
1.790000000000000000e+02,9.009849719377976726e+03
1.800000000000000000e+02,4.267580550843296805e+03
1.810000000000000000e+02,1.826162995845090791e+03
1.820000000000000000e+02,8.446645341927893469e+02
1.830000000000000000e+02,-3.697413998479918291e+02
1.840000000000000000e+02,-1.941143993882662471e+03
1.850000000000000000e+02,-2.073505101153818032e+03
1.860000000000000000e+02,-1.921232498275998296e+03
1.870000000000000000e+02,-1.256575381784072533e+03
1.880000000000000000e+02,-8.696340982048482147e+02
1.890000000000000000e+02,-4.790705693702425378e+02
1.900000000000000000e+02,-2.846810315175348478e+02
1.910000000000000000e+02,6.130374226492165235e+00
1.920000000000000000e+02,2.139940750006599046e+01
1.930000000000000000e+02,2.667814498559584422e+02
1.940000000000000000e+02,4.229631091441518720e+02
1.950000000000000000e+02,6.173203407649929204e+02
1.960000000000000000e+02,1.012091582595056934e+03
1.970000000000000000e+02,1.012091582595056934e+03
1.980000000000000000e+02,1.012091582595056934e+03
1.990000000000000000e+02,2.072450230182097130e+03
2.000000000000000000e+02,2.146098711859614014e+03
2.010000000000000000e+02,3.445490935214054389e+03
2.020000000000000000e+02,3.676658338198591991e+03
