0.88050, 298.18
4.4025, 298.63
7.0440, 299.07
12.327, 299.65
17.610, 300.35
23.774, 300.98
28.176, 301.62
33.459, 302.19
41.384, 303.21
47.547, 303.78
53.711, 304.42
58.994, 304.99
64.277, 305.50
69.560, 306.14
76.604, 306.71
81.006, 307.09
86.289, 307.60
94.214, 308.30
100.38, 308.75
107.42, 309.32
114.47, 309.89
125.03, 310.72
132.96, 311.23
144.40, 312.12
154.97, 312.82
163.77, 313.46
175.22, 314.09
186.67, 314.73
196.35, 315.24
207.80, 315.88
223.65, 316.58
235.09, 317.15
246.54, 317.60
257.11, 317.98
269.43, 318.42
283.52, 319.06
293.57, 319.52
303.77, 319.82
315.63, 320.33
327.55, 320.59
336.86, 321.06
347.80, 321.29
357.44, 321.67
368.50, 322.03
379.88, 322.39
389.13, 322.67
398.48, 322.97
407.63, 323.26
416.79, 323.54
425.95, 323.82
435.11, 324.10
444.27, 324.38
452.69, 324.62
463.17, 324.97
471.74, 325.24
482.57, 325.60
491.10, 325.88
500.88, 326.20
509.21, 326.51
519.50, 326.76
527.44, 327.14
536.68, 327.57
545.10, 327.80
555.00, 328.19
564.16, 328.55
573.32, 328.91
582.48, 329.29
591.88, 329.68
599.13, 330.00
615.78, 330.82
624.94, 331.16
634.10, 331.58
643.26, 332.03
652.00, 332.47
659.77, 332.89
669.18, 333.19
678.22, 333.65
687.38, 333.99
693.21, 334.07
