0.88050, 298.18
4.4025, 298.76
12.327, 299.71
17.610, 300.35
24.654, 301.17
30.818, 302.00
37.862, 302.77
44.025, 303.40
50.189, 304.04
55.472, 304.67
62.516, 305.37
71.321, 306.14
78.365, 306.90
85.409, 307.60
93.333, 308.37
100.38, 309.00
107.42, 309.64
116.23, 310.40
123.27, 310.91
127.89, 311.50
137.04, 312.25
145.47, 312.96
152.03, 313.38
163.69, 314.22
172.85, 314.82
182.00, 315.44
191.16, 316.03
200.32, 316.60
209.48, 317.13
218.64, 317.65
227.80, 318.19
236.95, 318.62
246.11, 319.07
255.27, 319.54
264.43, 319.98
273.59, 320.40
282.75, 320.81
291.90, 321.18
301.06, 321.61
310.22, 322.00
319.38, 322.38
328.54, 322.77
337.70, 323.16
346.86, 323.55
356.01, 323.88
365.17, 324.26
374.33, 324.59
383.49, 324.92
392.65, 325.26
401.81, 325.63
410.96, 325.96
420.12, 326.28
429.28, 326.62
438.44, 326.95
447.60, 327.26
456.76, 327.58
465.91, 327.92
475.07, 328.26
484.23, 328.61
493.39, 328.96
502.55, 329.32
511.71, 329.67
520.87, 330.05
530.02, 330.46
539.18, 330.78
548.34, 331.17
557.50, 331.56
566.66, 331.95
575.82, 332.37
584.97, 332.78
594.13, 333.25
603.29, 333.62
612.45, 334.08
621.61, 334.52
630.77, 334.98
639.93, 335.44
649.08, 335.93
658.24, 336.44
667.40, 336.95
676.56, 337.48
685.72, 337.68
691.55, 337.72
