-4.34783, 28896.10390
-4.34783, 24025.97403
-4.34783, 19480.51948
-4.34783, 16558.44156
-4.34783, 13961.03896
-4.34783, 10714.28571
0.00000, 36363.63636
0.00000, 32792.20779
4.34783, 38961.03896
13.04348, 42857.14286
49.91055, 42966.70054
96.25393, 42017.11630
145.98829, 41280.46913
189.69424, 40497.78152
243.47826, 40584.41558
290.10490, 40265.66093
326.84051, 39991.33659
378.26087, 39935.06494
417.39130, 39610.38961
485.08620, 38570.87916
526.08696, 38311.68831
560.86957, 37662.33766
604.34783, 37662.33766
665.21739, 37337.66234
739.13043, 37337.66234
792.53497, 37950.21007
840.00867, 37830.50491
932.69544, 38748.24450
984.18808, 38547.03069
1032.16415, 39408.15759
1072.85590, 39726.05592
1149.71810, 40267.57928
1199.45246, 40497.78152
1244.96693, 39912.55627
1292.13922, 39780.31787
1389.34728, 39177.95535
1439.08164, 38502.69545
1478.26087, 37987.01299
1527.24710, 37388.77239
1601.84864, 36031.85808
1651.58300, 35065.00867
1705.19276, 34298.13767
1740.31362, 34462.64614
1823.39261, 34435.78922
1873.12697, 34297.66787
1922.86132, 34573.91056
1973.91304, 34415.58442
2030.46839, 34758.07235
2072.06440, 35049.66185
2121.79876, 35433.33225
2171.53312, 36216.01987
2226.08696, 36688.31169
2284.56576, 37551.19286
2334.30012, 38165.06549
2384.03448, 39039.83400
2433.76884, 39762.23056
2484.40746, 40683.47799
2533.23756, 41219.08187
2582.97192, 42093.85038
2632.70628, 42953.27207
2682.60870, 43506.49351
2732.17500, 44917.66452
2781.90936, 46667.20154
2827.12241, 48600.90035
2869.56522, 50000.00000
2895.65217, 51623.37662
2940.15505, 53542.57509
2989.88941, 55829.25066
3039.62377, 58284.74122
3091.75176, 61612.89385
3127.78922, 64103.74227
3153.78673, 67676.99258
3191.08750, 71665.24638
3227.25794, 74921.96862
3252.17391, 76948.05195
3279.25295, 78553.50029
3328.98731, 81535.16739
3371.93972, 85254.85191
3404.18376, 89957.60769
3426.08696, 93831.16883
3448.80191, 98413.37635
3464.62648, 102573.45967
3482.60870, 107792.20779
3498.53627, 112881.89159
3509.83953, 116914.69379
3523.40345, 120985.01042
3534.78261, 125000.00000
3543.47826, 128246.75325
