2.5959, 298.57
9.4457, 299.38
16.296, 300.17
22.656, 300.92
29.016, 301.70
35.867, 302.48
42.717, 303.28
50.057, 304.11
57.888, 304.90
65.719, 305.67
73.551, 306.42
81.872, 307.23
90.684, 308.01
99.496, 308.78
108.31, 309.52
117.61, 310.26
127.90, 311.06
138.67, 311.87
148.95, 312.59
159.24, 313.29
170.01, 313.96
180.79, 314.61
191.57, 315.21
202.35, 315.78
213.13, 316.30
223.90, 316.81
234.68, 317.28
245.47, 317.72
256.25, 318.16
267.03, 318.59
277.81, 319.01
288.59, 319.40
299.37, 319.82
310.15, 320.21
320.93, 320.57
331.72, 320.97
342.50, 321.33
353.28, 321.69
364.06, 322.04
374.85, 322.38
385.63, 322.73
396.41, 323.03
407.19, 323.33
417.98, 323.66
428.76, 323.99
439.54, 324.34
450.32, 324.72
461.11, 325.08
471.89, 325.45
482.67, 325.80
493.45, 326.19
504.24, 326.55
515.02, 326.95
525.80, 327.34
536.58, 327.77
547.36, 328.18
558.14, 328.60
568.92, 329.04
579.70, 329.49
590.48, 329.96
601.26, 330.49
612.04, 330.96
622.82, 331.45
633.60, 331.97
644.38, 332.51
655.16, 333.07
665.93, 333.69
676.72, 333.99
686.52, 334.16
