-0.062843, 298.14
5.3338, 298.92
11.635, 299.58
17.034, 300.23
23.333, 301.02
31.432, 302.00
38.631, 302.85
44.031, 303.50
51.230, 304.35
58.434, 305.00
67.436, 305.92
75.537, 306.77
81.837, 307.49
89.943, 308.14
97.145, 308.86
103.45, 309.51
109.12, 310.08
120.54, 311.04
130.33, 311.83
140.62, 312.60
150.90, 313.43
161.18, 314.19
171.96, 314.95
182.73, 315.65
193.51, 316.32
204.28, 316.94
215.06, 317.55
225.84, 318.10
236.62, 318.66
247.40, 319.19
258.18, 319.69
268.96, 320.17
279.74, 320.64
290.52, 321.11
301.30, 321.58
312.08, 322.04
322.86, 322.46
333.64, 322.89
344.42, 323.26
355.20, 323.66
365.98, 324.06
376.77, 324.45
387.55, 324.85
398.33, 325.22
409.11, 325.61
419.89, 325.99
430.67, 326.38
441.46, 326.76
452.24, 327.16
463.02, 327.55
473.80, 327.96
484.58, 328.37
495.36, 328.77
506.14, 329.18
516.93, 329.62
527.71, 330.03
538.49, 330.48
549.27, 330.94
560.05, 331.37
570.83, 331.85
581.61, 332.32
592.39, 332.84
603.17, 333.39
613.94, 333.90
624.72, 334.42
635.50, 334.96
646.28, 335.52
657.06, 336.14
667.84, 336.72
678.62, 337.01
687.44, 337.27
