1.2348, 298.20
7.5771, 299.08
12.989, 299.77
18.817, 300.46
24.645, 301.18
30.057, 301.85
35.469, 302.48
41.297, 303.14
47.125, 303.77
53.369, 304.42
60.030, 305.12
66.691, 305.78
72.935, 306.42
80.428, 307.05
88.754, 307.83
96.247, 308.49
104.16, 309.13
112.48, 309.78
121.22, 310.45
129.97, 311.07
138.71, 311.71
147.87, 312.40
157.03, 312.93
166.18, 313.52
175.34, 314.09
184.50, 314.61
193.66, 315.11
202.82, 315.58
211.98, 316.03
221.07, 316.40
230.29, 316.82
239.45, 317.23
248.61, 317.60
257.77, 317.96
266.93, 318.32
276.09, 318.69
285.24, 319.01
294.40, 319.32
303.56, 319.66
312.72, 319.99
321.88, 320.29
331.04, 320.62
340.19, 320.91
349.35, 321.19
358.51, 321.45
367.67, 321.74
376.83, 322.04
385.99, 322.32
395.15, 322.60
404.30, 322.89
413.46, 323.16
422.62, 323.45
431.78, 323.73
440.94, 324.01
450.10, 324.26
459.25, 324.57
468.41, 324.86
477.57, 325.16
486.73, 325.45
495.89, 325.77
505.05, 326.08
514.20, 326.44
523.09, 326.67
532.52, 327.06
541.68, 327.41
550.84, 327.74
560.00, 328.10
569.16, 328.47
578.31, 328.84
587.47, 329.21
596.63, 329.61
606.37, 330.02
614.95, 330.36
624.11, 330.82
633.26, 331.23
642.42, 331.68
651.58, 332.13
660.74, 332.62
669.90, 333.08
679.06, 333.22
688.28, 333.46
693.21, 333.51

