-1, 378539
-1, 407975
-1, 392644
1, 478510
1, 462131
1, 450200
1, 438270
1, 426339
3, 542630
2, 526126
1, 514194
1, 502264
1, 493043
8, 599077
11, 616988
6, 588504
13, 628423
20, 674952
21, 689418
23, 702710
25, 713562
27, 727578
29, 740420
31, 752898
33, 767909
36, 783231
39, 796728
42, 810958
45, 822718
48, 834703
54, 851423
60, 858953
67, 870196
77, 872445
86, 871490
96, 865605
106, 858685
116, 852800
126, 845141
136, 838861
146, 832237
156, 824922
165, 817068
174, 809203
184, 799127
189, 793254
209, 772798
218, 763739
228, 755438
234, 748782
243, 748230
253, 743883
263, 739575
273, 735810
283, 731749
293, 725344
303, 724417
311, 729111
322, 717478
336, 716980
359, 720848
372, 726673
381, 729458
391, 735789
401, 742771
411, 748225
421, 754024
431, 760267
441, 766263
451, 770288
461, 775052
471, 778682
481, 780974
490, 784130
500, 791987
511, 796704
520, 799823
530, 807215
540, 813310
550, 818567
560, 829198
570, 838596
579, 847747
589, 856554
599, 865114
610, 873606
618, 878623
627, 895147
634, 905317
645, 930936
656, 949628
665, 944827
690, 965670
3, 562803
5, 575999
18, 663951
16, 650758
15, 639764
638, 918644
650, 941758
674, 944033
681, 956141
347, 716632
