-0.35692, 298.10
57.506, 298.60
110.05, 299.01
162.60, 299.42
215.15, 299.79
267.70, 300.30
320.26, 300.48
376.52, 300.86
425.36, 301.19
477.91, 301.52
530.47, 301.83
583.02, 302.12
635.57, 302.46
688.12, 302.80
740.68, 303.12
793.23, 303.39
845.79, 303.69
898.34, 303.89
950.90, 304.23
1003.4, 304.55
1056.0, 304.77
1108.6, 305.04
1161.1, 305.30
1213.7, 305.59
1266.2, 305.88
1318.8, 306.08
1371.3, 306.35
1423.9, 306.60
1476.4, 306.93
1529.0, 307.16
1581.6, 307.35
1633.1, 307.51
1669.6, 307.93
1715.3, 307.88
1767.9, 308.10
1820.5, 308.25
1873.0, 308.44
1925.6, 308.53
1978.1, 308.82
2030.7, 308.91
2083.3, 309.02
2135.8, 309.23
2188.4, 309.35
2240.9, 309.58
2293.5, 309.73
2346.1, 309.91
2398.6, 310.19
2451.2, 310.32
2503.7, 310.54
2556.3, 310.74
2608.8, 310.96
2661.4, 311.18
2714.0, 311.45
2766.5, 311.66
2819.1, 311.96
2871.6, 312.23
2924.2, 312.59
2976.7, 312.88
3029.3, 313.17
3081.8, 313.56
3134.4, 313.96
3186.9, 314.43
3239.5, 314.95
3292.0, 315.38
3344.6, 315.88
3397.1, 316.48
3449.7, 317.05
3502.2, 317.75
3552.3, 318.22
