-3, 13614
47, 40452
96, 39899
146, 39393
191, 39447
259, 38073
295, 39400
533, 40258
578, 40667
630, 41112
680, 41465
729, 41848
824, 42336
878, 43398
928, 44074
978, 44687
1127, 46130
1177, 46314
1227, 46023
1376, 43889
1426, 43276
1475, 42493
1525, 41833
1575, 41342
1624, 40897
1674, 40268
1724, 40068
1774, 40099
1869, 39994
1923, 41020
1973, 41557
2022, 42109
2076, 42375
2118, 42756
2172, 43920
2221, 44918
2271, 45792
2325, 46638
2420, 49338
2470, 50412
2520, 51148
2574, 52726
2669, 55676
2719, 57425
2768, 59543
2820, 61844
2904, 68071
2940, 71367
2987, 78664
3040, 86989
3062, 90872
3096, 96888
3132, 101468
3162, 105274
3193, 109431
3219, 112629
3246, 116145
3266, 121124
3298, 131111
3284, 125074
3324, 138861
3357, 150669
3338, 143362
3393, 169855
3372, 156474
3381, 161825
3420, 187512
3406, 176056
3413, 181036
3417, 184416
3387, 165909
3352, 146753
3317, 135065
3291, 127922
3078, 93831
2965, 74675
3009, 82143
2865, 64610
2622, 54221
2374, 48052
1817, 39935
1326, 44481
1278, 45130
1074, 45779
1026, 45130
783, 42208
357, 40260
409, 40260
461, 39935
500, 39610
0, 16234
0, 19481
0, 22727
0, 25974
0, 29545
0, 33442
0, 36364
4, 39610
