-1, 378539
-1, 407975
-1, 392644
1, 478510
1, 462131
1, 450200
1, 438270
1, 426339
3, 542630
2, 526126
1, 514194
1, 502264
1, 493043
8, 599077
11, 616988
6, 588504
13, 628423
18, 636478
27, 649452
34, 656229
45, 669527
55, 677742
65, 683097
76, 685793
84, 686245
95, 685557
104, 682186
114, 676893
124, 671649
134, 665813
144, 660520
154, 656015
164, 652199
173, 650885
184, 651967
194, 652886
204, 653194
213, 654562
223, 658698
233, 661342
243, 661542
253, 664559
263, 665527
273, 667136
283, 668695
292, 670008
302, 670285
312, 671894
322, 673749
332, 673753
342, 678199
352, 679779
362, 682354
383, 694621
393, 700425
406, 707664
415, 709262
426, 714845
436, 717834
445, 720330
456, 721981
465, 727146
475, 732058
485, 736477
495, 741093
505, 745216
515, 749454
524, 751733
534, 762515
544, 770286
554, 779141
564, 788392
574, 796853
584, 805955
594, 814071
604, 821570
651, 910815
660, 914436
670, 914489
677, 926428
685, 951611
682, 937695
693, 955249
3, 562803
5, 575999
610, 828446
615, 838353
621, 850458
624, 861458
630, 871366
635, 884570
639, 893372
644, 902181
373, 689240
