0.88050, 298.18
5.2830, 298.88
10.566, 299.46
19.371, 300.47
23.774, 301.05
28.176, 301.62
33.459, 302.26
39.623, 302.96
44.906, 303.47
51.950, 304.23
58.113, 304.93
65.157, 305.57
72.201, 306.20
76.604, 306.78
82.767, 307.35
89.811, 307.98
97.736, 308.62
106.54, 309.32
114.47, 310.02
121.51, 310.47
129.43, 310.98
140.88, 311.87
146.16, 312.19
153.21, 312.76
161.13, 313.33
170.82, 313.97
183.14, 314.60
192.83, 315.18
200.75, 315.69
213.08, 316.20
222.77, 316.77
231.57, 317.21
237.79, 317.58
246.30, 317.89
255.51, 318.26
264.93, 318.61
276.19, 319.06
284.41, 319.36
293.57, 319.69
302.73, 320.04
311.89, 320.38
321.05, 320.69
330.20, 321.02
338.95, 321.27
351.85, 321.77
361.01, 322.00
370.17, 322.30
379.33, 322.58
388.48, 322.88
397.64, 323.19
406.80, 323.46
415.96, 323.75
425.12, 324.03
434.28, 324.32
443.44, 324.61
452.59, 324.89
461.75, 325.19
470.91, 325.48
480.07, 325.78
489.23, 326.10
498.39, 326.44
507.54, 326.74
516.70, 327.06
525.86, 327.44
534.33, 327.76
544.18, 328.11
553.34, 328.47
562.49, 328.82
571.65, 329.19
580.81, 329.56
589.97, 329.97
599.13, 330.36
608.29, 330.79
618.38, 331.23
626.60, 331.59
635.76, 332.01
644.92, 332.46
654.08, 332.93
661.93, 333.37
671.56, 333.84
679.89, 333.94
689.46, 334.35
