0.0000, 298.20
51.799, 298.63
103.57, 298.96
155.34, 299.20
207.11, 299.33
258.88, 299.44
310.65, 299.49
362.42, 299.55
414.19, 299.62
465.96, 299.63
517.73, 299.63
569.50, 299.63
621.27, 299.63
673.04, 299.63
724.81, 299.63
776.58, 299.63
828.35, 299.63
880.12, 299.63
931.90, 299.63
983.67, 299.63
1035.4, 299.63
1087.2, 299.63
1139.0, 299.63
1190.7, 299.63
1242.5, 299.63
1294.3, 299.63
1346.1, 299.63
1397.8, 299.63
1449.6, 299.63
1501.4, 299.62
1553.1, 299.63
1604.9, 299.62
1656.7, 299.63
1708.5, 299.63
1760.2, 299.58
1812.0, 299.49
1863.8, 299.49
1915.5, 299.49
1967.3, 299.49
2019.1, 299.39
2070.8, 299.36
2122.6, 299.36
2174.4, 299.44
2226.2, 299.49
2277.9, 299.49
2329.7, 299.49
2381.5, 299.55
2433.2, 299.59
2485.0, 299.63
2536.8, 299.67
2588.5, 299.69
2640.3, 299.69
2692.1, 299.82
2743.9, 299.84
2795.6, 299.89
2847.4, 299.90
2899.2, 300.03
2950.9, 300.09
3002.7, 300.20
3054.5, 300.33
3106.3, 300.42
3158.0, 300.60
3209.8, 300.77
3261.6, 300.95
3313.3, 301.14
3365.1, 301.38
3416.9, 301.62
3468.6, 302.06
3506.3, 302.35
