Name:,LG_M50_validation.040,,,,,,,,,,,,,
Channel:,40,,,,,,,,,,,,,
Tester,Maccor #3,,,,,,,,,,,,,
Procedure,LG_M50_Validation.000,,,,,,,,,,,,,
Description,LG_M50_Validation_with thermal couple,,,,,,,,,,,,,
Started,06/02/2019 12:28,,,,,,,,,,,,,
SCap,0,,,,,,,,,,,,,
C Rate,5,,,,,,,,,,,,,
Ch. max. V,8.00 V,,,,,,,,,,,,,
DisCh. min. V,-2.00 V,,,,,,,,,,,,,
Ch. max. I,10.000 A,,,,,,,,,,,,,
DisCh. max. I,10.000 A,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Rec,Cycle P,Cycle C,Step,Test Time [s],Step Time [s],Capacity [Ah],Energy [Wh],Current [A],Voltage [V],Md,ES,DPT Time,Temperature Cell [degC],Temperature Chamber [degC]
1,0,1,1,0,0,0,0,0,3.135,R,0,06/02/2019 12:28,26.7049,26.7961
2,0,1,1,10.00002,10.00002,0,0,0,3.1347,R,1,06/02/2019 12:28,26.6045,26.6965
3,0,1,1,19.99998,19.99998,0,0,0,3.1348,R,1,06/02/2019 12:29,26.5376,26.4641
4,0,1,1,30,30,0,0,0,3.1347,R,1,06/02/2019 12:29,26.4874,26.3313
5,0,1,1,40.00002,40.00002,0,0,0,3.1347,R,1,06/02/2019 12:29,26.4539,26.2151
6,0,1,1,49.99998,49.99998,0,0,0,3.1348,R,1,06/02/2019 12:29,26.4539,26.0491
7,0,1,1,60,60,0,0,0,3.1347,R,1,06/02/2019 12:29,26.4037,25.9163
8,0,1,1,70.00002,70.00002,0,0,0,3.1348,R,1,06/02/2019 12:29,26.3535,25.7503
9,0,1,1,79.99998,79.99998,0,0,0,3.1348,R,1,06/02/2019 12:30,26.2699,25.6009
10,0,1,1,90,90,0,0,0,3.1348,R,1,06/02/2019 12:30,26.2866,25.7337
11,0,1,1,100.00002,100.00002,0,0,0,3.1348,R,1,06/02/2019 12:30,26.4205,25.7835
12,0,1,1,109.99998,109.99998,0,0,0,3.1347,R,1,06/02/2019 12:30,26.4205,25.8001
13,0,1,1,120,120,0,0,0,3.1348,R,1,06/02/2019 12:30,26.3703,25.6839
14,0,1,1,130.00002,130.00002,0,0,0,3.1348,R,1,06/02/2019 12:30,26.3368,25.5013
15,0,1,1,139.99998,139.99998,0,0,0,3.135,R,1,06/02/2019 12:31,26.2866,25.3187
16,0,1,1,150,150,0,0,0,3.1348,R,1,06/02/2019 12:31,26.2532,25.2025
17,0,1,1,160.00002,160.00002,0,0,0,3.1347,R,1,06/02/2019 12:31,26.203,25.1029
18,0,1,1,169.99998,169.99998,0,0,0,3.1351,R,1,06/02/2019 12:31,26.1695,24.9535
19,0,1,1,180,180,0,0,0,3.135,R,1,06/02/2019 12:31,26.136,24.8871
20,0,1,1,190.00002,190.00002,0,0,0,3.135,R,1,06/02/2019 12:31,26.1528,24.8705
21,0,1,1,199.99998,199.99998,0,0,0,3.135,R,1,06/02/2019 12:32,26.0858,24.8705
22,0,1,1,210,210,0,0,0,3.1348,R,1,06/02/2019 12:32,26.0356,24.8207
23,0,1,1,220.00002,220.00002,0,0,0,3.135,R,1,06/02/2019 12:32,26.0858,24.8705
24,0,1,1,229.99998,229.99998,0,0,0,3.1348,R,1,06/02/2019 12:32,26.1193,24.9535
25,0,1,1,240,240,0,0,0,3.135,R,1,06/02/2019 12:32,26.1528,25.0365
26,0,1,1,250.00002,250.00002,0,0,0,3.135,R,1,06/02/2019 12:33,26.1862,25.0697
27,0,1,1,259.99998,259.99998,0,0,0,3.135,R,1,06/02/2019 12:33,26.1862,25.0697
28,0,1,1,270,270,0,0,0,3.1348,R,1,06/02/2019 12:33,26.2364,25.2523
29,0,1,1,280.00002,280.00002,0,0,0,3.1348,R,1,06/02/2019 12:33,26.2532,25.3021
30,0,1,1,289.99998,289.99998,0,0,0,3.1348,R,1,06/02/2019 12:33,26.2364,25.3353
31,0,1,1,300,300,0,0,0,3.1348,R,1,06/02/2019 12:33,26.2364,25.4349
32,0,1,1,310.00002,310.00002,0,0,0,3.1348,R,1,06/02/2019 12:33,26.2364,25.5013
33,0,1,1,319.99998,319.99998,0,0,0,3.1348,R,1,06/02/2019 12:34,26.2532,25.5677
34,0,1,1,330,330,0,0,0,3.1348,R,1,06/02/2019 12:34,26.2699,25.6009
35,0,1,1,340.00002,340.00002,0,0,0,3.135,R,1,06/02/2019 12:34,26.2699,25.6839
36,0,1,1,349.99998,349.99998,0,0,0,3.135,R,1,06/02/2019 12:34,26.2866,25.8499
37,0,1,1,360,360,0,0,0,3.135,R,1,06/02/2019 12:34,26.3033,25.9163
38,0,1,1,370.00002,370.00002,0,0,0,3.135,R,1,06/02/2019 12:34,26.3201,25.9329
39,0,1,1,379.99998,379.99998,0,0,0,3.1347,R,1,06/02/2019 12:35,26.3201,25.9661
40,0,1,1,390,390,0,0,0,3.1347,R,1,06/02/2019 12:35,26.3368,26.0159
41,0,1,1,400.00002,400.00002,0,0,0,3.1348,R,1,06/02/2019 12:35,26.3368,26.0823
42,0,1,1,409.99998,409.99998,0,0,0,3.135,R,1,06/02/2019 12:35,26.3535,26.1321
43,0,1,1,420,420,0,0,0,3.1347,R,1,06/02/2019 12:35,26.3703,26.1985
44,0,1,1,430.00002,430.00002,0,0,0,3.1351,R,1,06/02/2019 12:35,26.3703,26.2483
45,0,1,1,439.99998,439.99998,0,0,0,3.1351,R,1,06/02/2019 12:36,26.3703,26.2815
46,0,1,1,450,450,0,0,0,3.135,R,1,06/02/2019 12:36,26.4037,26.3479
47,0,1,1,460.00002,460.00002,0,0,0,3.1351,R,1,06/02/2019 12:36,26.4037,26.3977
48,0,1,1,469.99998,469.99998,0,0,0,3.135,R,1,06/02/2019 12:36,26.4205,26.4475
49,0,1,1,480,480,0,0,0,3.135,R,1,06/02/2019 12:36,26.4372,26.4973
50,0,1,1,490.00002,490.00002,0,0,0,3.1351,R,1,06/02/2019 12:36,26.4372,26.5305
51,0,1,1,499.99998,499.99998,0,0,0,3.1351,R,1,06/02/2019 12:37,26.4372,26.5637
52,0,1,1,510,510,0,0,0,3.1351,R,1,06/02/2019 12:37,26.4539,26.6135
53,0,1,1,520.00002,520.00002,0,0,0,3.1348,R,1,06/02/2019 12:37,26.4539,26.6467
54,0,1,1,529.99998,529.99998,0,0,0,3.135,R,1,06/02/2019 12:37,26.4539,26.6965
55,0,1,1,540,540,0,0,0,3.135,R,1,06/02/2019 12:37,26.4707,26.7297
56,0,1,1,550.00002,550.00002,0,0,0,3.135,R,1,06/02/2019 12:37,26.4707,26.7463
57,0,1,1,559.99998,559.99998,0,0,0,3.135,R,1,06/02/2019 12:38,26.4037,26.7629
58,0,1,1,570,570,0,0,0,3.1347,R,1,06/02/2019 12:38,26.4372,26.7961
59,0,1,1,580.00002,580.00002,0,0,0,3.1351,R,1,06/02/2019 12:38,26.5041,26.8127
60,0,1,1,589.99998,589.99998,0,0,0,3.135,R,1,06/02/2019 12:38,26.5041,26.8459
61,0,1,1,600,600,0,0,0,3.1348,R,1,06/02/2019 12:38,26.5209,26.8791
62,0,1,1,610.00002,610.00002,0,0,0,3.1348,R,1,06/02/2019 12:38,26.5209,26.8957
63,0,1,1,619.99998,619.99998,0,0,0,3.1351,R,1,06/02/2019 12:39,26.5209,26.9123
64,0,1,1,630,630,0,0,0,3.135,R,1,06/02/2019 12:39,26.5376,26.9621
65,0,1,1,640.00002,640.00002,0,0,0,3.135,R,1,06/02/2019 12:39,26.5209,26.9621
66,0,1,1,649.99998,649.99998,0,0,0,3.135,R,1,06/02/2019 12:39,26.4707,26.9787
67,0,1,1,660,660,0,0,0,3.1348,R,1,06/02/2019 12:39,26.4707,26.9953
68,0,1,1,670.00002,670.00002,0,0,0,3.135,R,1,06/02/2019 12:39,26.4707,26.9953
69,0,1,1,679.99998,679.99998,0,0,0,3.1348,R,1,06/02/2019 12:40,26.4707,27.0119
70,0,1,1,690,690,0,0,0,3.135,R,1,06/02/2019 12:40,26.4707,27.0285
71,0,1,1,700.00002,700.00002,0,0,0,3.135,R,1,06/02/2019 12:40,26.4874,27.0451
